doi,status_code,final_url,domain,resolved,redirect_count,redirect_chain,error
10.1016/j.jconrel.2025.114141,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365925007527,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2025.114141 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365925007527,
10.1021/jacs.5c07897,403,https://pubs.acs.org/doi/10.1021/jacs.5c07897,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.5c07897 -> https://pubs.acs.org/doi/10.1021/jacs.5c07897,
10.1038/s41563-025-02320-9,200,https://www.nature.com/articles/s41563-025-02320-9,nature.com,True,1,https://doi.org/10.1038/s41563-025-02320-9 -> https://www.nature.com/articles/s41563-025-02320-9,
10.1186/s12951-025-03681-8,200,https://link.springer.com/article/10.1186/s12951-025-03681-8,link.springer.com,True,1,https://doi.org/10.1186/s12951-025-03681-8 -> https://link.springer.com/article/10.1186/s12951-025-03681-8,
10.1016/j.jconrel.2025.114126,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365925007370,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2025.114126 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365925007370,
10.1007/s13346-025-01961-2,200,https://link.springer.com/article/10.1007/s13346-025-01961-2,link.springer.com,True,1,https://doi.org/10.1007/s13346-025-01961-2 -> https://link.springer.com/article/10.1007/s13346-025-01961-2,
10.1007/978-1-0716-4742-4_16,200,https://link.springer.com/protocol/10.1007/978-1-0716-4742-4_16,link.springer.com,True,1,https://doi.org/10.1007/978-1-0716-4742-4_16 -> https://link.springer.com/protocol/10.1007/978-1-0716-4742-4_16,
10.1021/jacs.5c08715,403,https://pubs.acs.org/doi/10.1021/jacs.5c08715,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.5c08715 -> https://pubs.acs.org/doi/10.1021/jacs.5c08715,
10.1007/978-1-0716-4742-4_4,200,https://link.springer.com/protocol/10.1007/978-1-0716-4742-4_4,link.springer.com,True,1,https://doi.org/10.1007/978-1-0716-4742-4_4 -> https://link.springer.com/protocol/10.1007/978-1-0716-4742-4_4,
10.1007/978-1-0716-4742-4_1,200,https://link.springer.com/protocol/10.1007/978-1-0716-4742-4_1,link.springer.com,True,1,https://doi.org/10.1007/978-1-0716-4742-4_1 -> https://link.springer.com/protocol/10.1007/978-1-0716-4742-4_1,
10.1002/advs.202509208,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202509208,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202509208 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202509208,
10.1038/s41467-025-63037-6,200,https://www.nature.com/articles/s41467-025-63037-6,nature.com,True,1,https://doi.org/10.1038/s41467-025-63037-6 -> https://www.nature.com/articles/s41467-025-63037-6,
10.1021/acsnano.5c07140,403,https://pubs.acs.org/doi/10.1021/acsnano.5c07140,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.5c07140 -> https://pubs.acs.org/doi/10.1021/acsnano.5c07140,
10.1126/sciadv.adw0730,403,https://www.science.org/doi/10.1126/sciadv.adw0730,science.org,True,1,https://doi.org/10.1126/sciadv.adw0730 -> https://www.science.org/doi/10.1126/sciadv.adw0730,
10.1016/j.ejpb.2025.114819,200,https://linkinghub.elsevier.com/retrieve/pii/S0939641125001961,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ejpb.2025.114819 -> https://linkinghub.elsevier.com/retrieve/pii/S0939641125001961,
10.1161/CIRCRESAHA.125.326716,403,https://www.ahajournals.org/doi/10.1161/CIRCRESAHA.125.326716,ahajournals.org,True,1,https://doi.org/10.1161/CIRCRESAHA.125.326716 -> https://www.ahajournals.org/doi/10.1161/CIRCRESAHA.125.326716,
10.1038/s41565-025-01975-4,200,https://www.nature.com/articles/s41565-025-01975-4,nature.com,True,1,https://doi.org/10.1038/s41565-025-01975-4 -> https://www.nature.com/articles/s41565-025-01975-4,
10.1101/2025.07.31.667476,403,https://www.biorxiv.org/lookup/doi/10.1101/2025.07.31.667476,biorxiv.org,True,1,https://doi.org/10.1101/2025.07.31.667476 -> https://www.biorxiv.org/lookup/doi/10.1101/2025.07.31.667476,
10.2147/IJN.S527822,200,https://www.dovepress.com/lipid-nanoparticles-formulated-with-a-novel-cholesterol-tailed-ionizab-peer-reviewed-fulltext-article-IJN,dovepress.com,True,1,https://doi.org/10.2147/IJN.S527822 -> https://www.dovepress.com/lipid-nanoparticles-formulated-with-a-novel-cholesterol-tailed-ionizab-peer-reviewed-fulltext-article-IJN,
10.1021/jacs.5c08345,403,https://pubs.acs.org/doi/10.1021/jacs.5c08345,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.5c08345 -> https://pubs.acs.org/doi/10.1021/jacs.5c08345,
10.1039/d5pm00166h,200,https://pubs.rsc.org/en/content/articlelanding/2026/pm/d5pm00166h,pubs.rsc.org,True,1,https://doi.org/10.1039/d5pm00166h -> https://pubs.rsc.org/en/content/articlelanding/2026/pm/d5pm00166h,
10.1101/2025.07.22.666181,403,https://www.biorxiv.org/lookup/doi/10.1101/2025.07.22.666181,biorxiv.org,True,1,https://doi.org/10.1101/2025.07.22.666181 -> https://www.biorxiv.org/lookup/doi/10.1101/2025.07.22.666181,
10.1016/j.biomaterials.2025.123589,200,https://linkinghub.elsevier.com/retrieve/pii/S0142961225005083,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biomaterials.2025.123589 -> https://linkinghub.elsevier.com/retrieve/pii/S0142961225005083,
10.1021/cbe.5c00031,403,https://pubs.acs.org/doi/10.1021/cbe.5c00031,pubs.acs.org,True,1,https://doi.org/10.1021/cbe.5c00031 -> https://pubs.acs.org/doi/10.1021/cbe.5c00031,
10.1186/s12967-025-06924-2,200,https://link.springer.com/article/10.1186/s12967-025-06924-2,link.springer.com,True,1,https://doi.org/10.1186/s12967-025-06924-2 -> https://link.springer.com/article/10.1186/s12967-025-06924-2,
